seed,n,mle_success,mle_strict_convergence,mle_objective,mle_gradnorm,mle_starts_success,mle_near_boundary,mle_start_maxspread,mle_b,mle_a1,mle_d,mle_pi,smm_success,smm_strict_convergence,smm_objective,smm_gradnorm,smm_starts_success,smm_near_boundary,smm_start_maxspread,smm_b,smm_a1,smm_d,smm_pi,logit_success,logit_b,logit_a1,mix_rmse_train,logit_rmse_train,mix_rmse_interp,logit_rmse_interp,mix_rmse_extra,logit_rmse_extra,mix_rmse_policy,logit_rmse_policy,smm_rmse_train,smm_rmse_interp,smm_rmse_extra,smm_rmse_policy,mix_bin_mae,logit_bin_mae,smm_bin_mae,smm_targeted_weighted_norm,mix_heldout_brier,smm_heldout_brier,logit_heldout_brier,true_cf_participation,true_cf_change,true_transfer_per_person,mix_cf_participation,mix_cf_change,mix_transfer_per_person,smm_cf_participation,smm_cf_change,smm_transfer_per_person,logit_cf_participation,logit_cf_change,logit_transfer_per_person,mle_hess_pd,mle_cover_b,mle_cover_a1,mle_cover_d,mle_cover_pi
24011,500,True,False,304.5009231647575,0.04788977032872793,8,True,4.865344046726252,4.0,1.6597909373237592,4.885343911852929,0.10778787736053702,True,True,0.012217133186822425,0.0001652723578476157,8,True,4.8466898191609324,4.0,1.6751124474304964,4.866689661316922,0.09613632780530039,True,-0.48733481235181497,1.3120861452308317,0.021745394765215528,0.01624836797491718,0.022962775413609145,0.01626611983789459,0.042791502659288994,0.0117779897603383,0.045575393074774026,0.012863223420176158,0.026551213417334157,0.02793848693880811,0.046052037274014225,0.04793092331468874,0.034724711827833266,0.033972168804776985,0.03634588415982354,0.11053114125359616,0.19914876066525322,0.1993297552267725,0.19935856473295047,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9499385514572042,0.16083444374459277,0.9499385514572042,0.9517452493648343,0.15936557168760618,0.9517452493648343,0.920544023889665,0.1622238228467059,0.920544023889665,False,,,,
24012,500,True,False,313.63490874461894,0.08505771575392052,8,True,4.98,2.4329831870205494,2.7717760682882653,5.0,0.3693142512803047,True,True,0.006486267643727707,0.0006106196791347301,8,True,4.98,2.4911837744344463,2.7949326216179373,5.0,0.36185859962290784,True,-0.44064820570059304,1.1113355817408292,0.021341212646101226,0.013266788716829821,0.023788367969622377,0.01109224911498936,0.06812635177312767,0.026980375523187182,0.08497304904461656,0.024939286758174684,0.020904130408985706,0.022506772199699803,0.07647045080563639,0.08819647526638441,0.026247628309723207,0.03592913099988188,0.02520236926937977,0.08053736799602845,0.2316445527584414,0.23286621470868907,0.22523104427785517,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9830678587542366,0.1709966925010617,0.9830678587542366,0.9845911237957996,0.16365874523157373,0.9845911237957996,0.8859382411738751,0.16626224827688965,0.8859382411738751,False,,,,
24013,500,True,False,312.27725044217357,0.0033134869043202645,8,True,2.5045601391220034,2.229633798174507,3.0696271266766444,5.0,0.4362907937749279,True,True,0.014547398809906575,0.0005188630885049055,8,True,4.737203289750499,2.3986044352268516,3.2083279945249763,5.0,0.41611755129330036,True,-0.31522571631044594,1.266179354895305,0.030397274245130106,0.02539086663379533,0.02715713426869897,0.02539781180133015,0.10401193380752438,0.03210354320016536,0.09941542236288362,0.021247559550938443,0.03897453786126275,0.028198596332515063,0.13248925353799942,0.10808210751056561,0.012418436921437542,0.018450454484125113,0.020368330241815495,0.1206125980563663,0.2229749675680658,0.22730829173230274,0.21798562497048357,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9902276616967212,0.140641545689191,0.9902276616967212,0.9936433462963066,0.1149228545989217,0.9936433462963066,0.9254941672401337,0.1467827824472792,0.9254941672401337,False,,,,
24014,500,True,False,304.4318689414334,0.4947929658468745,8,True,4.98,3.0193354599478064,2.73025012288466,5.0,0.27472558208140196,True,False,0.022170577517805934,0.003679287791827733,8,True,4.98,3.013046642554899,2.912182144096862,5.0,0.27578046650466803,True,-0.4789650260715287,1.257051941215286,0.03401304984130405,0.01258889950931457,0.03141744500705228,0.013250122293433746,0.1084485549402186,0.001318135659397487,0.09720753024225937,0.0029941721207744324,0.040459685482690626,0.0317071415542269,0.13113438926237056,0.10536833529736003,0.050711374194042536,0.0674655906489735,0.04929328829375693,0.148897876135981,0.2368990693813185,0.2408477569974681,0.22374604871030002,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9880060815865909,0.133586604408685,0.9880060815865909,0.9918646534035743,0.11439134396823898,0.9918646534035743,0.9118011903679668,0.1645144826914578,0.9118011903679668,False,,,,
24015,500,True,True,312.85257499534873,2.1381464817547325e-06,8,False,4.014879273058185,2.7190320948945788,1.8903679149477348,4.03487909998698,0.22467002897162977,True,True,0.01328283597040336,2.739167896170658e-10,8,False,4.315810733474538,2.728700938316867,2.230149589101956,4.3358107334745375,0.26338185616041476,True,-0.43122302878579033,1.1967430196885247,0.01655168555976772,0.003022304741493261,0.014824296621759029,0.003011406993493096,0.04853229172167586,0.004442876701919621,0.05576995366943525,0.004357319387986315,0.02142663916787978,0.01758437131397521,0.07625130794003401,0.0769353787626004,0.03636317113732023,0.035145374920170294,0.0401398235081491,0.11525118641646757,0.20133068444196403,0.20281845567741455,0.20042469418596645,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9595066239389691,0.16499736977630555,0.9595066239389691,0.975215955485461,0.15297863152386176,0.975215955485461,0.9045951709588165,0.16238966425337617,0.9045951709588165,True,True,True,True,True
24016,500,True,False,302.3956088675367,0.19772232441949872,8,True,1.1581840371199803e-06,1.2304148768905592,2.8914410009218785,5.0,0.5419082468692069,True,False,0.018060863202013992,0.0015345503600686814,8,True,1.4232468297237233e-06,1.5033834971983835,3.2649242267270333,5.0,0.5034035994812521,True,-0.46632464957431086,1.349843148698998,0.033146693948187325,0.016787743673412663,0.02505295882374789,0.015124275864097243,0.015638244778539274,0.02380965252733371,0.05735541223705157,0.021744954764564697,0.03685502277994504,0.026029605977273097,0.07308007046304599,0.0923527499634416,0.01475908757983952,0.018937975176248928,0.017194559910275888,0.13439071099601338,0.2000356506078486,0.2010329071502683,0.19952287591429702,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9698299592416201,0.2204920624240585,0.9698299592416201,0.988456514972858,0.17169546133526797,0.988456514972858,0.9278798434206721,0.15745736472296262,0.9278798434206721,False,,,,
24017,500,True,False,309.8269008646081,0.05260652085489575,8,True,4.818002038029342,4.0,1.7006474706322736,4.8380020344038295,0.139321500432119,True,True,0.00811518458688754,2.4787506960273406e-07,8,True,0.5943821638671921,-0.3726769647452394,1.3443245287480123,0.02,0.98,True,-0.34883452994818676,1.2753569051156275,0.024118821193123884,0.019024306321684278,0.016606922899578942,0.018413242870494725,0.06452328108813582,0.028241164935474936,0.05670432425357807,0.01967196364658764,0.020747351259407094,0.018150673398913866,0.03860949106574413,0.029266951124699552,0.019430680329842243,0.008013028588421456,0.011585430928555886,0.0900843193174458,0.21210249309368315,0.21103221269077466,0.21057381024385224,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9575941964328859,0.14648738874726186,0.9575941964328859,0.9331011662624252,0.147843938827938,0.9331011662624252,0.9245833770392793,0.1497110476422927,0.9245833770392793,False,,,,
24018,500,True,False,301.06606081431727,0.0066163904424254355,8,True,4.98,-0.08417445252269509,1.5753105387199446,5.0,0.7982956430678552,True,True,0.008624655875797534,3.2207820329388875e-05,8,True,4.98,-0.056141266649464845,1.6697605313246533,5.0,0.7829543523473361,True,-0.5217506928010222,1.2987174975811886,0.022213139036804146,0.021601782099858156,0.01925186635335728,0.02263696584747867,0.04767465494517194,0.0031158810291620964,0.09030604969801848,0.006842552275049291,0.02633200818399195,0.02317698810002815,0.04675923742550916,0.08996813376200827,0.018217492848975843,0.0153345962573277,0.018173206453100506,0.0928690253841265,0.197565339628332,0.19744153217402988,0.19514305946769786,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.8095043454858369,0.10941436727765362,0.8095043454858369,0.8106817087652677,0.10945988727966864,0.8106817087652677,0.9157334500722364,0.16680913147190027,0.9157334500722364,False,,,,
24019,500,True,True,311.5581616973476,2.1106526237252264e-06,8,False,4.932987001424839,2.247137740861907,2.0231379783125005,3.7892959474925245,0.27878571010694064,True,True,0.0034764626409118783,3.098604259849148e-08,8,False,3.8337683363831676,2.1422520727059218,2.145947907822899,3.853761193228936,0.3068011875301849,True,-0.4232220409167322,1.2131318239417248,0.014232420424806994,0.0008960240224304537,0.012536609882076034,0.000959139720659651,0.05315122754012621,0.0009044312927393139,0.06158053414866607,0.00043421047252426297,0.013881572171543793,0.012142045989565801,0.05837820577789512,0.067160842360509,0.0076873907439426875,0.016721778342125543,0.007899436996241134,0.05896153526589923,0.2111966437582941,0.21136421316187093,0.21017043238077993,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9645334062053795,0.16555077567207713,0.9645334062053795,0.9690449418305954,0.16496205399487238,0.9690449418305954,0.9083611016927226,0.16081128507073447,0.9083611016927226,True,True,True,True,True
24020,500,True,False,303.0386008573126,0.2829813530354248,8,True,4.98,2.8727460209852262,2.9513964658643363,5.0,0.30913944753536665,True,False,0.0033576959408437297,0.0012030167285650793,8,True,4.98,2.8686246125224337,2.9716866615517286,5.0,0.3093781323702484,True,-0.4129908303593546,1.365326924826789,0.03371999122798897,0.01858810095230425,0.022051127908293302,0.015183024709194212,0.12772722089384173,0.03625475413826567,0.10486623203241635,0.029204402555314604,0.034528613503231234,0.022291215718851932,0.1297857865607191,0.10558216717109796,0.010792693009767367,0.03066087745141008,0.011853973895098784,0.0579456291780815,0.2039747615484207,0.20417345371572473,0.1985945321063238,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9918082650824508,0.11782940355700407,0.9918082650824508,0.9921305772520173,0.1160657176466331,0.9921305772520173,0.9335254131805784,0.15062227281041365,0.9335254131805784,False,,,,
24021,500,True,True,307.3541849688773,1.4591913301776171e-06,8,False,4.09738865894127e-05,0.9183064561135715,2.4599628365137307,4.045989153468911,0.5720472829991694,True,True,0.0012431853033181726,2.43592482381557e-09,8,False,1.6721310537981537e-05,0.9970605248415246,2.5375363234228643,4.100036441435119,0.5584200901410931,False,-0.41090957080351215,1.3973519338615226,0.029094641287449506,0.02230817045273645,0.0249878617404041,0.01825925970127018,0.02433280570613007,0.043193050984950625,0.05156529075922595,0.034512738937659576,0.02960326528504665,0.02485473976414646,0.03241931527602073,0.05886597245017097,0.018072431420660305,0.031058425156829515,0.017689076561561774,0.03525883298293028,0.22072954321977878,0.221206758838651,0.22301038901633963,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9619676596529869,0.19239914049425572,0.9619676596529869,0.9672759441769659,0.18976580473916224,0.9672759441769659,0.9379240773168052,0.1480818230333371,0.9379240773168052,True,True,True,True,True
24022,500,True,False,312.06890930025094,0.005188450450218228,8,True,8.925961452114876e-06,-0.002355685836513898,1.4929365112398245,5.0,0.8445419976418185,True,True,0.010954816569125623,4.743929740700835e-06,8,True,2.2524792036016095e-06,-0.17986864947021172,1.4289264794612229,5.0,0.9183059824477868,True,-0.34880314842698135,1.2643443647886692,0.020262670362679175,0.018301966503880572,0.022494662385116,0.017916972958211465,0.014834009301926935,0.02588155588901856,0.057888395481582734,0.01769234471235943,0.023244420683106923,0.023311216173785818,0.020031054464567533,0.01755876448004756,0.008038680305577167,0.007141308333555342,0.009171747838476692,0.1046652596095076,0.2027400001019504,0.20284419040275015,0.20300386895610315,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.8410211890977163,0.10492951544708043,0.8410211890977163,0.885596594808386,0.11984697701559223,0.885596594808386,0.9228612336959578,0.15035184749048225,0.9228612336959578,False,,,,
24023,500,True,False,292.05393747878486,0.28302152629946636,8,True,4.98,3.9542539089981723,2.25999910858727,5.0,0.1293648222386297,True,True,0.034022634255512635,3.9598684880955623e-07,8,True,0.96,-0.6155968489525786,1.9875274197835366,0.02,0.98,True,-0.4877661332558564,1.6454645692548404,0.05500352355981023,0.04630408840086978,0.046939087273904154,0.03916533893344427,0.12345095447854004,0.07837442785218991,0.09422180980494708,0.06206091492946434,0.07800418051666733,0.06942333893127989,0.1161347107964492,0.0867605207604256,0.020722348924070252,0.017578531653919358,0.032585941208323366,0.18445225467722706,0.22157757624141305,0.22256432517560007,0.21668222080518892,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9841434346277083,0.11406839795045115,0.9841434346277083,0.9784735178663772,0.11568800493825467,0.9784735178663772,0.960402643597177,0.13538330526895664,0.960402643597177,False,,,,
24024,500,True,False,296.4889303727831,0.11402710220864057,8,True,1.3521006230754473e-06,0.4142936328031315,2.1386530978851246,5.0,0.6428344650039669,True,True,0.010124562220516928,0.0003282692084931994,8,True,1.3337896526688375e-06,0.3746062258459537,2.1385499944422985,5.0,0.6548389418729775,True,-0.5774214246865402,1.337228037145728,0.03710787680859097,0.03270828107971406,0.02789402898751731,0.03440862362742601,0.08649317480780312,0.003398624097151811,0.08877350438257219,0.008714082732501625,0.03645807585141633,0.028020190345274292,0.07943888765179988,0.08516346837384876,0.013861659467763826,0.01705447732292932,0.0108396080816473,0.10062088362023526,0.22040953284296086,0.22004647450162207,0.21817839347057782,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.8374730148568025,0.17647173736899896,0.8374730148568025,0.8392677298479388,0.171089671495386,0.8392677298479388,0.9180209069423455,0.17060434738418753,0.9180209069423455,False,,,,
24025,500,True,False,304.0177360462804,0.009335119389598866,8,True,4.98,3.8606549228590668,2.194869107382154,5.0,0.19345910986952003,True,True,0.013625323936885649,8.24501695399302e-05,8,True,4.98,3.8106813559949906,2.3058899412951,5.0,0.19902950330100863,True,-0.33085508067916486,1.398558996641587,0.041492163606329346,0.03235998026205179,0.028278747023210368,0.029313292308648042,0.11437702977976683,0.056335865392210964,0.08971330508041388,0.04119839358260735,0.045703003506742404,0.03153640796786082,0.12467108433913254,0.09506712214947463,0.01172146203117469,0.030754910294627708,0.011452952067524488,0.11672756288420336,0.22924407428718704,0.23101536534977019,0.22259179852180233,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9814641730650007,0.12047479874464935,0.9814641730650007,0.9847833688380261,0.11348506725267044,0.9847833688380261,0.9425601867214095,0.13958679123688741,0.9425601867214095,False,,,,
24026,500,True,False,311.3860838427802,0.07984826550201583,8,True,5.576690949027352e-07,0.9961884354070832,2.3805311290918096,5.0,0.5983638888431063,True,True,0.0018385954160947758,0.00035330309179610253,8,True,2.890078128370277e-06,0.9891728418256944,2.3912591058840995,5.0,0.5985219870875688,True,-0.38825417387821537,1.202004282166325,0.030747418662912626,0.006888915919378533,0.030148864466385136,0.007052640148267277,0.052131079103050204,0.0049097741621357,0.025463520157857054,0.0017952900844148303,0.030593502856207683,0.029652266975735742,0.05143225701685774,0.02480938836470453,0.01022024082158917,0.022860385402515816,0.00996047554393973,0.042878845787809816,0.1993450334643207,0.19923318348210012,0.19342656623869495,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9141177490375006,0.21950317160138205,0.9141177490375006,0.9152664954294131,0.2199595671221696,0.9152664954294131,0.9092011857055325,0.1576943793272175,0.9092011857055325,False,,,,
24027,500,True,False,291.98366722064577,0.006001596229502939,8,True,1.5988309245429377e-06,0.10468676920215259,2.0579719920940205,5.0,0.7023076835330133,True,True,0.006854465027680793,4.1353461048657276e-08,8,False,1.414938621824291e-05,0.44370921863320295,2.5627980265216985,4.662649049156664,0.612107702748577,True,-0.6226646597040241,1.4761960642613645,0.04544438020806346,0.04413861677969184,0.040571371002629204,0.04528120094066653,0.06501597879509914,0.02412938055027655,0.08881296159072935,0.029063241531442775,0.05475242634955334,0.047310569601834926,0.04562147550922177,0.021347251320038462,0.007784523995867321,0.015300803309051952,0.010800856589628819,0.0827916966107157,0.21641586146160402,0.21518526562560994,0.21194356315933147,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.8255906980068335,0.1426543435675618,0.8255906980068335,0.9281601703407715,0.22708745937045677,0.9281601703407715,0.9357756058971723,0.16542468433919705,0.9357756058971723,False,,,,
24028,500,True,False,311.85479959949777,0.11272393455377977,8,True,4.5512849388696175,1.5804117547490315,2.5375728977632916,5.0,0.46834138871366093,True,False,0.014355871971817265,0.0012581016978093784,8,True,1.6365726731581987e-06,1.4553906795153322,2.6709684009550885,5.0,0.4767540910058538,True,-0.5065753246261518,1.0394412763599898,0.03706140082850492,0.030960845820187995,0.029977353560340633,0.027803660633586136,0.0509553613299974,0.059143177355348374,0.03095697367984967,0.05261645105641917,0.03730360131072757,0.028388138457907813,0.04222482500774673,0.038913432000989574,0.029241223679215375,0.028421816837300884,0.03302689408564125,0.11981599213718203,0.20760341427542608,0.2071002725788894,0.20763266040682415,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9483290716451472,0.2501347418742542,0.9483290716451472,0.9563299080356346,0.248048193133111,0.9563299080356346,0.8610480529880622,0.17354013858754305,0.8610480529880622,False,,,,
24029,500,True,False,307.26142863937787,0.23241397230593414,8,True,3.585670023120713e-07,1.184001004914585,2.8230653186225827,5.0,0.6065769795265465,True,True,0.005225178602951673,0.0006609606715382458,8,True,1.677593664428656e-06,1.2894920424497687,2.9436428800502874,5.0,0.5928175993156471,True,-0.29874349840655046,1.3988220825135322,0.05065687386012233,0.03779627985762965,0.05367319856795684,0.035366081105580476,0.025148872300800748,0.061399365185383116,0.05795775864139535,0.04373286471103758,0.05216834438176672,0.05458441009410374,0.04372528514558507,0.07126751192999295,0.009701803495344503,0.03589740524082332,0.009735799151049995,0.07228539688589718,0.20377138901596642,0.20461349982282837,0.2048556599876727,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.968869286552996,0.1983865336443808,0.968869286552996,0.9771456772671533,0.1882160582968346,0.9771456772671533,0.9443012793962289,0.13627860516674545,0.9443012793962289,False,,,,
24030,500,True,False,308.39289802317063,0.33324808405161627,8,True,4.769580652307651,2.2984452449583723,3.022448705723013,5.0,0.39332164029533606,True,False,0.007597437003404553,0.0016760711243420563,8,True,1.964885342819477,2.3509626017781575,3.074575462275175,5.0,0.38762568184191865,True,-0.41909200955859577,1.22953697181807,0.01896587137680586,0.0026660253821816204,0.014018219633497905,0.002172892288842787,0.09458712346639075,0.005457192227484093,0.0968178360967248,0.003833329356173892,0.0214936529201633,0.012651964420782624,0.10572640787296728,0.10051800214228207,0.019463805744037298,0.017697825737217496,0.021612413782020785,0.0871632778376568,0.23020645444878227,0.23214681736899895,0.2225924858104006,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9891302191347288,0.149527443424045,0.9891302191347288,0.9906838502928141,0.13952590002777626,0.9906838502928141,0.9116848458114022,0.15957938741749628,0.9116848458114022,False,,,,
24031,500,True,False,314.0626847287224,0.012496857440291664,8,True,4.764962140206276,4.0,1.5448071855952594,4.784961945047208,0.12717392338420888,True,True,0.008038031416961296,4.480430769534094e-05,8,True,4.787245571186839,4.0,1.6157141551612528,4.807245154249627,0.13212454797127227,True,-0.35994424642765593,1.2091208372841846,0.017128950595965288,0.013277161423127102,0.011350149713716446,0.013634684783637779,0.04051488638439532,0.011740572780054703,0.03878955414163522,0.006135040489757281,0.019927848138024586,0.013385503638491949,0.05187028438028148,0.047486972889621386,0.009185661631619838,0.009115546400010915,0.00936278447979666,0.08965506910912119,0.21357689236094632,0.21448982369867933,0.21196245829120353,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9433549351477285,0.1562814434426913,0.9433549351477285,0.9503735638492017,0.15193301782655513,0.9503735638492017,0.9127741274365001,0.15443921893356485,0.9127741274365001,False,,,,
24032,500,True,True,290.058478827839,2.9224527648893347e-07,8,False,2.2527027164880944,1.822588336639714,3.022577921179542,4.10240819016925,0.37967733711884755,True,True,0.0004531893621389282,4.801626454639233e-10,8,False,6.425181596547702e-06,1.8267666522857775,3.032679575347707,4.111739247467062,0.37943091246084143,True,-0.4694895792156067,1.627992031877734,0.045643659196454106,0.04472819643632035,0.02758489133277449,0.03741175768924257,0.1332970429612084,0.07791541737630725,0.10658464095461506,0.06120593283024362,0.045963076134233075,0.02781852494752629,0.13393242767304595,0.1068425011501503,0.020552831526069258,0.010984276545031611,0.020737681766414807,0.021288244693701927,0.21056997367983962,0.2106517425705494,0.2053776373895247,0.9087912488797802,0.16214313919068266,0.9087912488797802,0.9926166392041796,0.11294962501222079,0.9926166392041796,0.9927370961064786,0.11243124502978535,0.9927370961064786,0.959617640822902,0.13505397930075785,0.959617640822902,True,True,True,True,True
