seed,market,scenario,consumer_payment,producer_revenue,producer_profit,tax_payment,subsidy_payment,real_resource_cost,consumer_surplus,welfare_CS_plus_profit_minus_net_fiscal
48101,107,baseline,1.0422310648570399,1.0422310648570399,0.44760936233966175,0.0,0.0,0.594621702517378,0.35826487054246126,0.805874232882123
48101,108,baseline,0.8041056219681108,0.8041056219681108,0.33503039995617756,0.0,0.0,0.4690752220119332,0.2816048401732056,0.6166352401293831
48101,109,baseline,0.8466932609457486,0.8466932609457486,0.3907614264458613,0.0,0.0,0.4559318344998873,0.3204359633397646,0.7111973897856259
48101,110,baseline,0.8312692128880994,0.8312692128880994,0.3531881261864781,0.0,0.0,0.4780810867016213,0.2944561999410949,0.6476443261275731
48101,111,baseline,0.8390174280652154,0.8390174280652154,0.34111895078289345,0.0,0.0,0.49789847728232184,0.285936212112354,0.6270551628952474
48101,112,baseline,0.9796681316898253,0.9796681316898253,0.40161803028828663,0.0,0.0,0.5780501014015386,0.3277942870129301,0.7294123173012168
48101,113,baseline,0.9053556022130752,0.9053556022130752,0.39355248495741035,0.0,0.0,0.5118031172556649,0.32233388380403594,0.7158863687614463
48101,114,baseline,1.01151735576269,1.01151735576269,0.4398530407997019,0.0,0.0,0.5716643149629881,0.35320355924934205,0.793056600049044
48101,115,baseline,0.7631284230620904,0.7631284230620904,0.3143801771105389,0.0,0.0,0.4487482459515515,0.2667443901539397,0.5811245672644786
48101,116,baseline,0.9524169853133755,0.9524169853133755,0.39239521239966724,0.0,0.0,0.5600217729137082,0.32154746268228257,0.7139426750819498
48101,117,baseline,0.9718348194699192,0.9718348194699192,0.4169027585808528,0.0,0.0,0.5549320608890664,0.3380449698376239,0.7549477284184767
48101,118,baseline,0.9257115478439336,0.9257115478439336,0.42382525326428955,0.0,0.0,0.5018862945796441,0.34264636767568035,0.7664716209399699
48101,119,baseline,1.076384805330628,1.076384805330628,0.48536429845316753,0.0,0.0,0.5910205068774603,0.38247180312838025,0.8678361015815478
48101,0,subsidy,1.0774770754744742,1.0774770754744742,0.516195157883701,0.0,0.07650007558094381,0.6377819931717171,0.4017306853930332,0.8414257676957902
48101,1,subsidy,1.2582463570152969,1.2582463570152969,0.6283821875053279,0.0,0.08597872548343645,0.7158428949934055,0.468276930831894,1.0106803928537853
48101,2,subsidy,0.8686258067406257,0.8686258067406257,0.4036694316163713,0.0,0.06526572826743579,0.5302221033916902,0.32917740450642663,0.6675811078553622
