seed,scenario,market,root_success,independent_raw_foc_max,finite_difference_profit_gradient_max,independent_solve_price_gap,accepted
48103.0,baseline,73.0,True,1.1796119636642288e-16,2.7755575615628914e-11,6.787530537621933e-10,True
48103.0,baseline,74.0,True,1.0408340855860843e-16,2.7755575615628914e-11,4.4928327724846895e-10,True
48103.0,baseline,75.0,True,5.551115123125783e-15,5.551115123125783e-11,2.2648549702353193e-14,True
48103.0,baseline,76.0,True,8.326672684688674e-17,5.551115123125783e-11,1.376676550535194e-13,True
48103.0,baseline,77.0,True,2.7755575615628914e-17,5.551115123125783e-11,1.6117418510930293e-10,True
48103.0,baseline,78.0,True,1.0061396160665481e-15,5.551115123125783e-11,1.2134293569943111e-11,True
48103.0,baseline,79.0,True,2.706168622523819e-16,2.7755575615628914e-11,1.1194600801900378e-11,True
48103.0,baseline,80.0,True,1.1102230246251565e-16,0.0,1.1757927964595183e-10,True
48103.0,baseline,81.0,True,1.3877787807814457e-16,2.7755575615628914e-11,7.198686091669515e-13,True
48103.0,baseline,82.0,True,5.551115123125783e-17,2.7755575615628914e-11,5.826450433232822e-13,True
48103.0,baseline,83.0,True,5.551115123125783e-17,2.7755575615628914e-11,3.064215547965432e-14,True
48103.0,baseline,84.0,True,1.970645868709653e-15,0.0,8.43769498715119e-15,True
48103.0,baseline,85.0,True,5.551115123125783e-17,2.7755575615628914e-11,3.161915174132446e-13,True
48103.0,baseline,86.0,True,1.9220736113823023e-15,0.0,1.5644263662295543e-09,True
48103.0,baseline,87.0,True,2.983724378680108e-16,2.7755575615628914e-11,7.391749434759731e-10,True
48103.0,baseline,88.0,True,5.551115123125783e-17,5.551115123125783e-11,1.4708589901601954e-10,True
48103.0,baseline,89.0,True,1.0685896612017132e-15,2.7755575615628914e-11,1.0934053662481347e-10,True
48103.0,baseline,90.0,True,4.85722573273506e-17,2.7755575615628914e-11,1.2493472922869842e-09,True
48103.0,baseline,91.0,True,8.326672684688674e-16,2.7755575615628914e-11,7.815970093361102e-14,True
48103.0,baseline,92.0,True,7.147060721024445e-16,5.551115123125783e-11,1.0054046484242463e-10,True
48103.0,baseline,93.0,True,4.163336342344337e-16,2.7755575615628914e-11,3.97015753605956e-13,True
48103.0,baseline,94.0,True,2.518818487118324e-15,0.0,2.433608869978343e-13,True
48103.0,baseline,95.0,True,5.551115123125783e-17,0.0,8.08242361927114e-14,True
48103.0,baseline,96.0,True,2.1510571102112408e-16,5.551115123125783e-11,2.531308496145357e-14,True
48103.0,baseline,97.0,True,7.771561172376096e-16,0.0,2.362554596402333e-13,True
48103.0,baseline,98.0,True,0.0,5.551115123125783e-11,3.1530333899354446e-14,True
48103.0,baseline,99.0,True,7.854827899222983e-15,2.7755575615628914e-11,1.3988810110276972e-13,True
48103.0,baseline,100.0,True,2.1094237467877974e-15,5.551115123125783e-11,2.886579864025407e-14,True
48103.0,baseline,101.0,True,2.831068712794149e-15,2.7755575615628914e-11,1.9539925233402755e-14,True
48103.0,baseline,102.0,True,1.3877787807814457e-16,5.551115123125783e-11,1.2567724638756772e-13,True
48103.0,baseline,103.0,True,3.816391647148976e-15,2.7755575615628914e-11,2.994502423803169e-10,True
48103.0,baseline,104.0,True,6.328271240363392e-15,2.7755575615628914e-11,5.0182080713057076e-14,True
48103.0,baseline,105.0,True,1.1102230246251565e-15,2.7755575615628914e-11,1.554312234475219e-14,True
48103.0,baseline,106.0,True,8.326672684688674e-17,0.0,3.286371175192926e-10,True
48103.0,baseline,107.0,True,2.1510571102112408e-16,5.551115123125783e-11,1.0125233984581428e-13,True
48103.0,baseline,108.0,True,9.020562075079397e-17,2.7755575615628914e-11,1.2068057664293974e-09,True
48103.0,baseline,109.0,True,4.2049697057677804e-15,2.7755575615628914e-11,4.75175454539567e-14,True
48103.0,baseline,110.0,True,1.8735013540549517e-16,2.7755575615628914e-11,8.93995988349161e-12,True
48103.0,baseline,111.0,True,1.6930901125533637e-15,5.551115123125783e-11,3.108624468950438e-14,True
48103.0,baseline,112.0,True,1.1560197243909442e-14,2.7755575615628914e-11,1.2567724638756772e-13,True
48103.0,baseline,113.0,True,1.0408340855860843e-16,0.0,2.543969479518182e-10,True
48103.0,baseline,114.0,True,3.4416913763379853e-15,2.7755575615628914e-11,1.5631940186722204e-13,True
48103.0,baseline,115.0,True,4.85722573273506e-17,2.7755575615628914e-11,4.1958880814263466e-11,True
48103.0,baseline,116.0,True,3.469446951953614e-17,5.551115123125783e-11,2.162714451969805e-13,True
48103.0,baseline,117.0,True,2.7755575615628914e-17,2.7755575615628914e-11,4.5930370617952576e-11,True
48103.0,baseline,118.0,True,5.551115123125783e-17,2.7755575615628914e-11,1.9420554053795058e-10,True
48103.0,baseline,119.0,True,4.163336342344337e-17,2.7755575615628914e-11,1.1235457009206584e-13,True
48103.0,subsidy,0.0,True,5.551115123125783e-17,5.551115123125783e-11,6.230571614196379e-13,True
48103.0,subsidy,1.0,True,1.1102230246251565e-16,2.7755575615628914e-11,2.1760371282653068e-14,True
48103.0,subsidy,2.0,True,2.7755575615628914e-17,0.0,1.529984139381213e-09,True
48103.0,subsidy,3.0,True,1.3877787807814457e-17,0.0,6.480149750132114e-12,True
48103.0,subsidy,4.0,True,1.1102230246251565e-16,2.7755575615628914e-11,1.2318683850764955e-09,True
48103.0,subsidy,5.0,True,6.938893903907228e-17,0.0,7.719113348514384e-09,True
48103.0,subsidy,6.0,True,5.551115123125783e-17,2.7755575615628914e-11,3.721734032069435e-11,True
48103.0,subsidy,7.0,True,1.1102230246251565e-16,2.7755575615628914e-11,3.4283687000424834e-12,True
48103.0,subsidy,8.0,True,1.1102230246251565e-15,5.551115123125783e-11,1.7223484860551252e-09,True
48103.0,subsidy,9.0,True,1.1796119636642288e-16,5.551115123125783e-11,1.1182352821492714e-09,True
48103.0,subsidy,10.0,True,8.715250743307479e-15,2.7755575615628914e-11,1.341149413747189e-13,True
48103.0,subsidy,11.0,True,3.469446951953614e-17,0.0,1.949551631241775e-13,True
48103.0,subsidy,12.0,True,3.885780586188048e-15,5.551115123125783e-11,1.3766765505351941e-14,True
48103.0,subsidy,13.0,True,2.7755575615628914e-17,5.551115123125783e-11,1.507370672726438e-09,True
48103.0,subsidy,14.0,True,1.1102230246251565e-16,2.7755575615628914e-11,9.237055564881302e-14,True
48103.0,subsidy,15.0,True,5.551115123125783e-17,5.551115123125783e-11,9.130474154517287e-13,True
48103.0,subsidy,16.0,True,8.326672684688674e-17,2.7755575615628914e-11,9.325873406851315e-15,True
48103.0,subsidy,17.0,True,6.938893903907228e-18,5.551115123125783e-11,3.1183944315671397e-12,True
48103.0,subsidy,18.0,True,4.5449755070592346e-15,5.551115123125783e-11,2.3092638912203256e-14,True
48103.0,subsidy,19.0,True,6.938893903907228e-17,2.7755575615628914e-11,7.194245199571014e-14,True
48103.0,subsidy,20.0,True,3.0531133177191805e-16,0.0,1.7763568394002505e-15,True
48103.0,subsidy,21.0,True,8.326672684688674e-17,5.551115123125783e-11,6.426410514848158e-10,True
48103.0,subsidy,22.0,True,1.1102230246251565e-16,0.0,6.039613253960852e-14,True
48103.0,subsidy,23.0,True,8.326672684688674e-17,0.0,1.6938481728345778e-09,True
48103.0,subsidy,24.0,True,1.1102230246251565e-16,5.551115123125783e-11,1.2392753490075847e-11,True
48103.0,subsidy,25.0,True,5.551115123125783e-17,0.0,3.155697925194545e-12,True
48103.0,subsidy,26.0,True,5.551115123125783e-17,5.551115123125783e-11,8.326672684688674e-13,True
48103.0,subsidy,27.0,True,6.938893903907228e-18,5.551115123125783e-11,2.042810365310288e-14,True
48103.0,subsidy,28.0,True,3.469446951953614e-17,2.7755575615628914e-11,1.0515148751721881e-09,True
48103.0,subsidy,29.0,True,4.163336342344337e-17,0.0,5.417888360170764e-14,True
48103.0,subsidy,30.0,True,5.551115123125783e-17,1.1102230246251565e-10,8.881784197001252e-15,True
48103.0,subsidy,31.0,True,4.85722573273506e-17,0.0,7.593925488436071e-14,True
48103.0,subsidy,32.0,True,8.326672684688674e-17,5.551115123125783e-11,3.1308289294429414e-13,True
48103.0,subsidy,33.0,True,6.938893903907228e-17,5.551115123125783e-11,2.637889906509372e-13,True
48103.0,subsidy,34.0,True,2.0816681711721685e-17,5.551115123125783e-11,2.239985974483716e-12,True
48103.0,subsidy,35.0,True,8.326672684688674e-17,5.551115123125783e-11,1.865174681370263e-14,True
48103.0,subsidy,36.0,True,1.1102230246251565e-16,5.551115123125783e-11,9.530154443382344e-13,True
48103.0,subsidy,37.0,True,9.159339953157541e-15,5.551115123125783e-11,5.009770376318556e-12,True
48103.0,subsidy,38.0,True,4.454769886308441e-15,0.0,5.684341886080802e-14,True
48103.0,subsidy,39.0,True,2.220446049250313e-16,2.7755575615628914e-11,1.5942802633617248e-13,True
48103.0,subsidy,40.0,True,5.551115123125783e-17,5.551115123125783e-11,9.85878045867139e-13,True
48103.0,subsidy,41.0,True,6.245004513516506e-17,0.0,2.220446049250313e-15,True
48103.0,subsidy,42.0,True,5.551115123125783e-17,0.0,4.884981308350689e-14,True
48103.0,subsidy,43.0,True,5.551115123125783e-17,5.551115123125783e-11,6.838973831690964e-14,True
48103.0,subsidy,44.0,True,2.7755575615628914e-17,0.0,1.4210854715202004e-14,True
48103.0,subsidy,45.0,True,8.326672684688674e-17,2.7755575615628914e-11,6.306066779870889e-14,True
48103.0,subsidy,46.0,True,5.551115123125783e-17,5.551115123125783e-11,3.943512183468556e-13,True
48103.0,subsidy,47.0,True,1.1102230246251565e-16,5.551115123125783e-11,2.169819879327406e-12,True
48103.0,subsidy,48.0,True,2.609024107869118e-15,0.0,3.3306690738754696e-14,True
48103.0,subsidy,49.0,True,5.551115123125783e-17,2.7755575615628914e-11,2.1760371282653068e-14,True
48103.0,subsidy,50.0,True,4.163336342344337e-17,5.551115123125783e-11,3.6415315207705135e-14,True
48103.0,subsidy,51.0,True,1.0547118733938987e-15,8.326672684688674e-11,3.68594044175552e-14,True
48103.0,subsidy,52.0,True,6.938893903907228e-18,5.551115123125783e-11,4.440892098500626e-16,True
48103.0,subsidy,53.0,True,4.163336342344337e-16,0.0,1.9451107391432743e-13,True
48103.0,subsidy,54.0,True,1.6653345369377348e-16,5.551115123125783e-11,2.2214230455119832e-11,True
48103.0,subsidy,55.0,True,9.71445146547012e-17,2.7755575615628914e-11,8.43769498715119e-15,True
48103.0,subsidy,56.0,True,6.938893903907228e-18,5.551115123125783e-11,1.4427126160398984e-11,True
48103.0,subsidy,57.0,True,6.245004513516506e-17,0.0,2.1942447858691594e-12,True
48103.0,subsidy,58.0,True,5.551115123125783e-17,5.551115123125783e-11,4.159699251715665e-10,True
48103.0,subsidy,59.0,True,2.7755575615628914e-17,5.551115123125783e-11,1.199040866595169e-14,True
48103.0,subsidy,60.0,True,1.8041124150158794e-16,5.551115123125783e-11,1.021405182655144e-14,True
48103.0,subsidy,61.0,True,5.551115123125783e-17,1.1102230246251565e-10,1.4992451724538114e-12,True
48103.0,subsidy,62.0,True,7.299716386910404e-15,0.0,4.4853010194856324e-14,True
48103.0,subsidy,63.0,True,7.771561172376096e-16,5.551115123125783e-11,3.597122599785507e-14,True
48103.0,subsidy,64.0,True,5.551115123125783e-17,2.7755575615628914e-11,8.970602038971265e-14,True
48103.0,subsidy,65.0,True,1.2698175844150228e-15,5.551115123125783e-11,1.644906433284632e-12,True
48103.0,subsidy,66.0,True,1.3877787807814457e-17,0.0,1.4916956558863603e-12,True
48103.0,subsidy,67.0,True,5.551115123125783e-17,5.551115123125783e-11,7.993605777301127e-14,True
48103.0,subsidy,68.0,True,3.469446951953614e-17,0.0,1.4921397450962104e-13,True
48103.0,subsidy,69.0,True,5.551115123125783e-17,5.551115123125783e-11,2.2959412149248237e-13,True
48103.0,subsidy,70.0,True,7.632783294297951e-17,2.7755575615628914e-11,1.0746958878371515e-13,True
48103.0,subsidy,71.0,True,1.249000902703301e-16,1.1102230246251565e-10,6.501466032204917e-13,True
48103.0,subsidy,72.0,True,3.3306690738754696e-16,5.551115123125783e-11,7.045031225061393e-12,True
48103.0,subsidy,73.0,True,6.245004513516506e-17,5.551115123125783e-11,1.0583978138356542e-11,True
48103.0,subsidy,74.0,True,5.828670879282072e-16,2.7755575615628914e-11,7.149836278586008e-14,True
48103.0,subsidy,75.0,True,5.551115123125783e-17,2.7755575615628914e-11,2.7684521342052903e-12,True
48103.0,subsidy,76.0,True,1.1102230246251565e-16,0.0,5.329070518200751e-15,True
48103.0,subsidy,77.0,True,3.0531133177191805e-16,0.0,2.042810365310288e-14,True
48103.0,subsidy,78.0,True,1.2628786905111156e-15,0.0,1.1100178554102058e-09,True
48103.0,subsidy,79.0,True,9.71445146547012e-17,2.7755575615628914e-11,2.318145675417327e-13,True
48103.0,subsidy,80.0,True,2.7755575615628914e-17,2.7755575615628914e-11,4.529709940470639e-14,True
48103.0,subsidy,81.0,True,3.774758283725532e-15,5.551115123125783e-11,6.52811138479592e-14,True
48103.0,subsidy,82.0,True,4.801714581503802e-15,5.551115123125783e-11,2.3092638912203256e-14,True
48103.0,subsidy,83.0,True,2.7755575615628914e-17,0.0,4.872138248401825e-10,True
48103.0,subsidy,84.0,True,1.1102230246251565e-16,2.7755575615628914e-11,5.001705716267679e-10,True
48103.0,subsidy,85.0,True,2.7755575615628914e-17,5.551115123125783e-11,8.881784197001252e-15,True
48103.0,subsidy,86.0,True,5.551115123125783e-17,0.0,5.3290705182007514e-14,True
48103.0,subsidy,87.0,True,2.7755575615628914e-17,0.0,2.2115642650533118e-13,True
48103.0,subsidy,88.0,True,2.7755575615628914e-17,5.551115123125783e-11,6.163958232718869e-13,True
48103.0,subsidy,89.0,True,2.7755575615628914e-17,2.7755575615628914e-11,1.9060752975974538e-10,True
48103.0,subsidy,90.0,True,3.0531133177191805e-16,0.0,3.3280045386163692e-12,True
48103.0,subsidy,91.0,True,6.661338147750939e-16,5.551115123125783e-11,7.016609515630989e-14,True
48103.0,subsidy,92.0,True,8.326672684688674e-17,0.0,1.3915801844177622e-09,True
48103.0,subsidy,93.0,True,2.7755575615628914e-17,5.551115123125783e-11,1.1102230246251565e-14,True
48103.0,subsidy,94.0,True,5.551115123125783e-17,5.551115123125783e-11,5.329070518200751e-15,True
48103.0,subsidy,95.0,True,1.1796119636642288e-16,5.551115123125783e-11,1.0610623490947546e-11,True
48103.0,subsidy,96.0,True,2.7755575615628914e-17,2.7755575615628914e-11,1.6253665080512292e-13,True
48103.0,subsidy,97.0,True,5.551115123125783e-17,5.551115123125783e-11,6.128431095930864e-14,True
48103.0,subsidy,98.0,True,9.922618282587337e-16,2.7755575615628914e-11,1.98507876802978e-13,True
48103.0,subsidy,99.0,True,2.0816681711721685e-17,5.551115123125783e-11,5.329070518200751e-15,True
48103.0,subsidy,100.0,True,5.551115123125783e-17,5.551115123125783e-11,9.35695965154082e-13,True
48103.0,subsidy,101.0,True,8.326672684688674e-17,5.551115123125783e-11,1.899991275422508e-11,True
48103.0,subsidy,102.0,True,4.996003610813204e-16,2.7755575615628914e-11,1.2878587085651816e-13,True
48103.0,subsidy,103.0,True,4.163336342344337e-17,0.0,4.6629367034256575e-14,True
48103.0,subsidy,104.0,True,5.551115123125783e-17,5.551115123125783e-11,4.288125410312205e-12,True
48103.0,subsidy,105.0,True,1.1102230246251565e-16,5.551115123125783e-11,4.218847493575595e-14,True
48103.0,subsidy,106.0,True,5.551115123125783e-17,2.7755575615628914e-11,3.6415315207705135e-14,True
48103.0,subsidy,107.0,True,1.1102230246251565e-16,5.551115123125783e-11,6.217248937900877e-13,True
48103.0,subsidy,108.0,True,5.551115123125783e-17,5.551115123125783e-11,1.3805401266608897e-11,True
48103.0,subsidy,109.0,True,1.1102230246251565e-16,5.551115123125783e-11,8.926193117986259e-14,True
48103.0,subsidy,110.0,True,2.7755575615628914e-17,2.7755575615628914e-11,7.904787935331115e-14,True
48103.0,subsidy,111.0,True,5.551115123125783e-17,5.551115123125783e-11,5.351030729627837e-10,True
48103.0,subsidy,112.0,True,1.5265566588595902e-16,5.551115123125783e-11,4.3520742565306136e-14,True
48103.0,subsidy,113.0,True,2.55351295663786e-15,2.7755575615628914e-11,3.863576125695545e-14,True
48103.0,subsidy,114.0,True,5.551115123125783e-17,0.0,2.6645352591003757e-15,True
48103.0,subsidy,115.0,True,4.6351811278100286e-15,5.551115123125783e-11,9.281464485866309e-14,True
48103.0,subsidy,116.0,True,5.551115123125783e-17,0.0,1.2878587085651816e-14,True
48103.0,subsidy,117.0,True,3.469446951953614e-17,2.7755575615628914e-11,2.6838442579446564e-10,True
48103.0,subsidy,118.0,True,8.326672684688674e-17,1.1102230246251565e-10,5.062616992290714e-14,True
48103.0,subsidy,119.0,True,6.245004513516506e-17,2.7755575615628914e-11,1.3367085216486885e-13,True
48104.0,baseline,0.0,True,1.942890293094024e-16,5.551115123125783e-11,3.68594044175552e-14,True
48104.0,baseline,1.0,True,1.1102230246251565e-16,2.7755575615628914e-11,4.440892098500626e-16,True
48104.0,baseline,2.0,True,1.6653345369377348e-16,2.7755575615628914e-11,2.886579864025407e-14,True
48104.0,baseline,3.0,True,8.548717289613705e-15,2.7755575615628914e-11,1.1857181902996672e-13,True
48104.0,baseline,4.0,True,8.81239525796218e-16,5.551115123125783e-11,7.549516567451064e-15,True
48104.0,baseline,5.0,True,3.1988300897012323e-15,2.7755575615628914e-11,3.362021772090884e-11,True
48104.0,baseline,6.0,True,2.7755575615628914e-17,5.551115123125783e-11,1.7763568394002505e-15,True
48104.0,baseline,7.0,True,5.759281940243e-16,0.0,1.509903313490213e-14,True
48104.0,baseline,8.0,True,1.3877787807814457e-17,5.551115123125783e-11,2.5979218776228663e-13,True
48104.0,baseline,9.0,True,1.3877787807814457e-17,2.7755575615628914e-11,2.859827930024039e-10,True
48104.0,baseline,10.0,True,2.7755575615628914e-17,2.7755575615628914e-11,9.192264727175825e-10,True
48104.0,baseline,11.0,True,1.942890293094024e-16,2.7755575615628914e-11,2.788347330806573e-11,True
48104.0,baseline,12.0,True,1.131733595727269e-14,0.0,5.538236536040131e-12,True
48104.0,baseline,13.0,True,6.411537967210279e-15,0.0,3.9968028886505635e-14,True
48104.0,baseline,14.0,True,1.942890293094024e-16,2.7755575615628914e-11,7.245533062416598e-10,True
48104.0,baseline,15.0,True,5.551115123125783e-17,2.7755575615628914e-11,1.362021606610142e-12,True
48104.0,baseline,16.0,True,3.469446951953614e-17,0.0,8.284706254357843e-11,True
48104.0,baseline,17.0,True,5.551115123125783e-17,2.7755575615628914e-11,3.526068326209497e-13,True
48104.0,baseline,18.0,True,8.326672684688674e-17,2.7755575615628914e-11,5.168065531080401e-09,True
48104.0,baseline,19.0,True,1.2004286453759505e-15,2.7755575615628914e-11,1.0578116160786522e-10,True
48104.0,baseline,20.0,True,1.3877787807814457e-15,0.0,7.105427357601002e-15,True
48104.0,baseline,21.0,True,2.7755575615628914e-17,5.551115123125783e-11,5.118350188126897e-11,True
48104.0,baseline,22.0,True,7.632783294297951e-17,2.7755575615628914e-11,3.409525994868545e-10,True
48104.0,baseline,23.0,True,9.020562075079397e-15,0.0,4.263256414560601e-14,True
48104.0,baseline,24.0,True,2.7755575615628914e-17,2.7755575615628914e-11,5.78167291820364e-10,True
48104.0,baseline,25.0,True,2.7755575615628914e-16,2.7755575615628914e-11,1.2742682464761401e-09,True
48104.0,baseline,26.0,True,2.0261570199409107e-15,5.551115123125783e-11,9.325873406851315e-15,True
48104.0,baseline,27.0,True,1.6653345369377348e-16,2.7755575615628914e-11,4.1313619192351325e-12,True
48104.0,baseline,28.0,True,5.551115123125783e-17,5.551115123125783e-11,1.3457439607122978e-09,True
48104.0,baseline,29.0,True,1.27675647831893e-15,2.7755575615628914e-11,5.773159728050814e-15,True
48104.0,baseline,30.0,True,6.938893903907228e-18,2.7755575615628914e-11,3.1668001554407965e-11,True
48104.0,baseline,31.0,True,2.6298407895808396e-15,2.7755575615628914e-11,1.6231460620019789e-12,True
48104.0,baseline,32.0,True,1.3877787807814457e-17,2.7755575615628914e-11,8.482103908136196e-14,True
48104.0,baseline,33.0,True,5.551115123125783e-17,2.7755575615628914e-11,7.666312029641631e-11,True
48104.0,baseline,34.0,True,9.43689570931383e-16,2.7755575615628914e-11,1.8207657603852567e-14,True
48104.0,baseline,35.0,True,1.4502288259166107e-15,2.7755575615628914e-11,1.116198689032899e-09,True
48104.0,baseline,36.0,True,6.938893903907228e-18,0.0,3.197442310920451e-14,True
48104.0,baseline,37.0,True,1.1102230246251565e-16,5.551115123125783e-11,1.7319479184152442e-14,True
48104.0,baseline,38.0,True,5.051514762044462e-15,5.551115123125783e-11,1.865174681370263e-14,True
48104.0,baseline,39.0,True,2.42861286636753e-16,2.7755575615628914e-11,2.4780177909633494e-13,True
48104.0,baseline,40.0,True,1.1379786002407855e-15,2.7755575615628914e-11,2.7977620220553945e-14,True
48104.0,baseline,41.0,True,3.011479954295737e-15,5.551115123125783e-11,4.04121180963557e-14,True
48104.0,baseline,42.0,True,5.551115123125783e-17,2.7755575615628914e-11,2.540190280342358e-13,True
48104.0,baseline,43.0,True,1.1102230246251565e-16,2.7755575615628914e-11,7.911005184269015e-12,True
48104.0,baseline,44.0,True,3.608224830031759e-16,5.551115123125783e-11,4.8337778224549766e-11,True
48104.0,baseline,45.0,True,4.163336342344337e-17,2.7755575615628914e-11,1.0105516423664085e-10,True
48104.0,baseline,46.0,True,1.7139067942650854e-15,2.7755575615628914e-11,1.0188427879143092e-10,True
48104.0,baseline,47.0,True,3.2404634531246757e-15,5.551115123125783e-11,7.105427357601002e-14,True
48104.0,baseline,48.0,True,2.7755575615628914e-17,5.551115123125783e-11,1.3251622021925868e-12,True
48104.0,baseline,49.0,True,2.7755575615628914e-17,5.551115123125783e-11,8.653033845007485e-11,True
48104.0,baseline,50.0,True,1.1379786002407855e-15,2.7755575615628914e-11,5.1958437552457326e-14,True
48104.0,baseline,51.0,True,1.4155343563970746e-15,5.551115123125783e-11,6.661338147750939e-15,True
48104.0,baseline,52.0,True,5.551115123125783e-17,0.0,8.965681530526126e-10,True
48104.0,baseline,53.0,True,5.551115123125783e-17,0.0,1.1235457009206584e-13,True
48104.0,baseline,54.0,True,3.469446951953614e-17,2.7755575615628914e-11,3.773870105305832e-12,True
48104.0,baseline,55.0,True,3.5388358909926865e-16,5.551115123125783e-11,1.887201506178826e-11,True
48104.0,baseline,56.0,True,8.326672684688674e-17,2.7755575615628914e-11,9.459100169806334e-14,True
48104.0,baseline,57.0,True,1.1102230246251565e-16,5.551115123125783e-11,1.474376176702208e-13,True
48104.0,baseline,58.0,True,4.163336342344337e-16,5.551115123125783e-11,6.163958232718869e-13,True
48104.0,baseline,59.0,True,4.0245584642661925e-15,2.7755575615628914e-11,1.687538997430238e-14,True
48104.0,baseline,60.0,True,3.469446951953614e-17,2.7755575615628914e-11,4.334310688136611e-12,True
48104.0,baseline,61.0,True,1.0547118733938987e-15,0.0,1.554312234475219e-14,True
48104.0,baseline,62.0,True,4.718447854656915e-16,2.7755575615628914e-11,2.8554936193359026e-13,True
48104.0,baseline,63.0,True,1.3156142841808105e-14,2.7755575615628914e-11,6.661338147750939e-14,True
48104.0,baseline,64.0,True,9.71445146547012e-16,2.7755575615628914e-11,7.549516567451064e-15,True
48104.0,baseline,65.0,True,3.8163916471489756e-17,0.0,3.89910326248355e-13,True
48104.0,baseline,66.0,True,1.3877787807814457e-17,2.7755575615628914e-11,3.2866864785319194e-10,True
48104.0,baseline,67.0,True,4.746203430272544e-15,5.551115123125783e-11,2.5757174171303632e-14,True
48104.0,baseline,68.0,True,4.163336342344337e-17,8.326672684688674e-11,8.260059303211165e-14,True
48104.0,baseline,69.0,True,2.7755575615628914e-17,2.7755575615628914e-11,2.387854358687491e-10,True
48104.0,baseline,70.0,True,7.494005416219807e-16,2.7755575615628914e-11,1.9273471707492718e-13,True
48104.0,baseline,71.0,True,3.95516952522712e-16,2.7755575615628914e-11,2.531308496145357e-14,True
48104.0,baseline,72.0,True,6.938893903907228e-18,2.7755575615628914e-11,3.4985347951987933e-12,True
48104.0,baseline,73.0,True,7.008282842946301e-16,2.7755575615628914e-11,1.829647544582258e-13,True
48104.0,baseline,74.0,True,5.342948306008566e-16,8.326672684688674e-11,4.2543746303636e-12,True
48104.0,baseline,75.0,True,1.6653345369377348e-16,5.551115123125783e-11,6.217248937900877e-14,True
48104.0,baseline,76.0,True,1.942890293094024e-16,2.7755575615628914e-11,1.8030021919912542e-13,True
48104.0,baseline,77.0,True,6.661338147750939e-16,5.551115123125783e-11,3.375077994860476e-14,True
48104.0,baseline,78.0,True,2.3592239273284576e-15,2.7755575615628914e-11,4.5274894944213884e-11,True
48104.0,baseline,79.0,True,1.4710455076283324e-15,0.0,7.549516567451064e-15,True
48104.0,baseline,80.0,True,2.7755575615628914e-17,5.551115123125783e-11,7.225011700029427e-10,True
48104.0,baseline,81.0,True,8.326672684688674e-17,2.7755575615628914e-11,5.822009541134321e-13,True
48104.0,baseline,82.0,True,1.4432899320127035e-15,5.551115123125783e-11,1.021405182655144e-14,True
48104.0,baseline,83.0,True,2.4980018054066022e-15,0.0,1.0658141036401503e-14,True
48104.0,baseline,84.0,True,5.551115123125783e-17,2.7755575615628914e-11,1.20543575121701e-11,True
48104.0,baseline,85.0,True,7.494005416219807e-16,0.0,4.884981308350689e-14,True
48104.0,baseline,86.0,True,2.0816681711721685e-17,2.7755575615628914e-11,3.0595557198864753e-09,True
48104.0,baseline,87.0,True,1.672273430841642e-15,8.326672684688674e-11,3.2862601528904634e-14,True
48104.0,baseline,88.0,True,1.304512053934559e-15,2.7755575615628914e-11,1.687538997430238e-14,True
48104.0,baseline,89.0,True,5.551115123125783e-17,5.551115123125783e-11,1.409313554745495e-09,True
48104.0,baseline,90.0,True,8.326672684688674e-17,5.551115123125783e-11,3.8977887584223936e-10,True
48104.0,baseline,91.0,True,5.169475958410885e-15,2.7755575615628914e-11,8.97831586854636e-10,True
48104.0,baseline,92.0,True,1.457167719820518e-16,2.7755575615628914e-11,1.4110268509170965e-10,True
48104.0,baseline,93.0,True,2.7755575615628914e-17,5.551115123125783e-11,4.529709940470639e-14,True
48104.0,baseline,94.0,True,5.551115123125783e-17,5.551115123125783e-11,2.020605904817785e-13,True
48104.0,baseline,95.0,True,1.6653345369377348e-16,2.7755575615628914e-11,1.474820265912058e-12,True
48104.0,baseline,96.0,True,1.7208456881689926e-15,5.551115123125783e-11,2.706594948165275e-10,True
48104.0,baseline,97.0,True,6.0645932720149176e-15,2.7755575615628914e-11,9.769962616701378e-14,True
48104.0,baseline,98.0,True,1.6653345369377348e-16,5.551115123125783e-11,9.178551252375655e-10,True
48104.0,baseline,99.0,True,2.7755575615628914e-17,2.7755575615628914e-11,3.0242475190789264e-13,True
48104.0,baseline,100.0,True,1.1934897514720433e-15,2.7755575615628914e-11,7.549516567451064e-15,True
48104.0,baseline,101.0,True,5.204170427930421e-17,5.551115123125783e-11,1.262590032524713e-10,True
48104.0,baseline,102.0,True,8.326672684688674e-16,2.7755575615628914e-11,1.234568003383174e-13,True
48104.0,baseline,103.0,True,5.065392549852277e-16,0.0,2.2036150681969957e-11,True
48104.0,baseline,104.0,True,2.2898349882893854e-16,5.551115123125783e-11,7.638334409421077e-14,True
48104.0,baseline,105.0,True,1.1102230246251565e-16,2.7755575615628914e-11,1.2379430813780345e-11,True
48104.0,baseline,106.0,True,2.706168622523819e-16,5.551115123125783e-11,7.573497384782968e-12,True
48104.0,baseline,107.0,True,1.942890293094024e-16,5.551115123125783e-11,2.084110661826344e-12,True
48104.0,baseline,108.0,True,9.381384558082573e-15,2.7755575615628914e-11,4.973799150320701e-14,True
48104.0,baseline,109.0,True,4.510281037539698e-16,2.7755575615628914e-11,5.995204332975845e-14,True
